"","naAromAtom","nAtom","nN","nO","nS","nF","BCUTw.1h","BCUTp.1l","nBondsD","SpMax1_Bhs","SpMax2_Bhs","C2SP1","C1SP2","C2SP2","C3SP2","C1SP3","C4SP3","SCH.7","VC.3","SPC.4","MIC0","nAtomLAC","piPC6","R_TpiPCTPC","n5Ring","n6Ring","nF9Ring","nF10Ring","nFG12Ring","n6HeteroRing","VE3_D","VR1_D","class_label"
"6336",12,42,5,2,0,2,18.99941174,4.188407623,2,4.880261395,4.843735999,0,3,8,2,3,0,0.468010069,0.994591448,5.576770741,19.258821,0,5.966146739,5.299808589,0,3,0,0,0,2,-3.752322716,294.5334708,1
"6337",12,45,5,2,0,4,19.00142083,3.851665039,2,5.363780553,4.938062551,0,3,8,2,3,0,0.438547286,1.15968885,6.37869592,20.85713609,0,6.061456919,4.908013544,0,3,0,0,0,2,-3.335232865,450.9395754,1
"6338",12,42,5,2,0,3,19.000416,4.182718063,2,4.928759937,4.920264285,0,3,8,2,3,0,0.516409595,1.040497898,5.999153199,20.44963792,0,6.027675929,5.29897271,0,3,0,0,0,2,-4.697534474,281.5435933,1
"6339",12,42,5,2,0,2,34.96938069,4.310656609,2,4.92052339,4.885364924,0,3,8,2,3,0,0.516409595,1.149606843,5.999153199,23.74621402,0,6.027675929,5.29897271,0,3,0,0,0,2,-4.697534474,281.5435933,1
"6340",12,44,5,3,0,2,18.99941214,4.614644546,2,4.972370995,4.938838975,0,5,6,1,3,0,0.468010069,0.963962743,5.576770741,19.96410557,0,5.875632732,4.964422437,0,3,0,0,0,2,-3.752322716,294.5334708,1
"6341",12,45,5,2,0,4,34.96938086,3.853575195,2,5.402917701,4.978039626,0,3,8,2,3,0,0.486946813,1.314704245,6.801078378,25.1204881,0,6.117546386,4.926636266,0,3,0,0,0,2,-4.073449498,905.2191662,1
"6342",12,44,4,2,0,4,34.96938077,3.851791748,2,5.45649068,5.03289449,0,3,9,1,3,0,0.462955054,1.265337753,6.294144931,24.82353877,0,5.935885767,4.632074096,0,3,0,0,0,2,-3.459253648,295.6321406,1
"6343",12,47,5,3,0,4,19.00142162,3.851256897,2,5.45649068,5.032894636,0,5,6,1,3,0,0.438547286,1.129060145,6.37869592,21.51419555,0,5.979518476,4.623730248,0,3,0,0,0,2,-3.335232865,450.9395754,1
"6344",12,45,5,3,0,3,19.00041702,4.083506897,3,5.190824928,4.936341476,0,6,7,1,2,0,0.443105195,0.960882888,5.750226312,20.92625697,0,6.043226482,5.208928571,0,3,0,0,0,2,-3.510879339,1005.396404,1
"6345",12,47,5,3,0,3,19.00041702,3.896756897,2,5.240964708,5.0218718,0,5,6,1,3,0,0.443105195,1.035079632,5.750226312,20.58028724,0,5.946074845,4.729575893,0,3,0,0,0,2,-3.510879339,1005.396404,1
"6346",12,54,5,4,0,4,19.00142412,3.851367195,2,5.508912928,5.086701858,0,5,6,1,5,0,0.438547286,1.129060145,6.318909342,21.08688787,2,6.014936903,4.540295193,0,3,0,0,0,2,-2.773380795,382.0063419,1
"6347",12,50,5,3,0,7,19.00477733,2.973951561,2,5.57996924,5.579535225,0,5,6,1,5,0,0.438547286,1.307580489,7.068909342,22.98706423,2,6.029482614,4.504192073,0,3,0,0,0,2,-3.248192108,421.2279911,1
"6348",12,50,5,3,0,9,19.00670815,2.928242905,2,5.663978238,5.61254469,0,5,6,1,5,0,0.438547286,1.405227017,10.5258724,23.89083249,2,6.061456919,4.436602871,0,3,0,0,0,2,-4.509625852,390.440101,1
"6349",12,51,6,2,0,7,19.0047764,3.129450278,2,5.579655415,5.579535225,0,5,6,1,5,0,0.438547286,1.319425583,7.068909342,22.38896004,2,6.029482614,4.504192073,0,3,0,0,0,2,-3.248192108,421.2279911,2
"6350",12,52,6,2,0,4,19.00142222,3.851602966,2,5.569744801,5.149282554,0,5,6,1,5,0,0.604510939,1.245893943,6.828705682,20.2300453,0,6.07448359,4.527042079,0,3,0,0,0,2,-3.515956434,340.4503343,1
"6351",12,42,5,2,0,1,18.99840748,4.457033629,2,4.855350992,4.668651351,0,3,8,2,3,0,0.443216917,1.006196121,4.670309921,17.72422644,0,5.844992643,5.467393207,0,3,0,0,0,2,-5.965686769,531.7002287,1
"6352",12,42,5,2,0,2,18.99941174,4.188407623,2,4.880261395,4.843735999,0,3,8,2,3,0,0.468010069,0.994591448,5.576770741,19.258821,0,5.966146739,5.299808589,0,3,0,0,0,2,-3.752322716,294.5334708,1
"6353",12,45,5,2,0,4,19.00142083,3.851665039,2,5.363780553,4.938062551,0,3,8,2,3,0,0.438547286,1.15968885,6.37869592,20.85713609,0,6.061456919,4.908013544,0,3,0,0,0,2,-3.335232865,450.9395754,1
"6354",12,42,5,2,0,3,19.000416,4.182718063,2,4.928759937,4.920264285,0,3,8,2,3,0,0.516409595,1.040497898,5.999153199,20.44963792,0,6.027675929,5.29897271,0,3,0,0,0,2,-4.697534474,281.5435933,1
"6355",12,42,5,2,0,2,34.96938069,4.310656609,2,4.92052339,4.885364924,0,3,8,2,3,0,0.516409595,1.149606843,5.999153199,23.74621402,0,6.027675929,5.29897271,0,3,0,0,0,2,-4.697534474,281.5435933,1
"6356",12,44,5,3,0,2,18.99941214,4.614644546,2,4.972370995,4.938838975,0,5,6,1,3,0,0.468010069,0.963962743,5.576770741,19.96410557,0,5.875632732,4.964422437,0,3,0,0,0,2,-3.752322716,294.5334708,1
"6357",12,45,5,2,0,4,34.96938086,3.853575195,2,5.402917701,4.978039626,0,3,8,2,3,0,0.486946813,1.314704245,6.801078378,25.1204881,0,6.117546386,4.926636266,0,3,0,0,0,2,-4.073449498,905.2191662,1
"6358",12,44,4,2,0,4,34.96938077,3.851791748,2,5.45649068,5.03289449,0,3,9,1,3,0,0.462955054,1.265337753,6.294144931,24.82353877,0,5.935885767,4.632074096,0,3,0,0,0,2,-3.459253648,295.6321406,1
"6359",12,47,5,3,0,4,19.00142162,3.851256897,2,5.45649068,5.032894636,0,5,6,1,3,0,0.438547286,1.129060145,6.37869592,21.51419555,0,5.979518476,4.623730248,0,3,0,0,0,2,-3.335232865,450.9395754,1
"6360",12,47,5,3,0,3,19.00041702,3.896756897,2,5.240964708,5.0218718,0,5,6,1,3,0,0.443105195,1.035079632,5.750226312,20.58028724,0,5.946074845,4.729575893,0,3,0,0,0,2,-3.510879339,1005.396404,1
"6361",12,54,5,4,0,4,19.00142412,3.851367195,2,5.508912928,5.086701858,0,5,6,1,5,0,0.438547286,1.129060145,6.318909342,21.08688787,2,6.014936903,4.540295193,0,3,0,0,0,2,-2.773380795,382.0063419,1
"6362",12,50,5,3,0,7,19.00477733,2.973951561,2,5.57996924,5.579535225,0,5,6,1,5,0,0.438547286,1.307580489,7.068909342,22.98706423,2,6.029482614,4.504192073,0,3,0,0,0,2,-3.248192108,421.2279911,1
"6363",12,50,5,3,0,9,19.00670815,2.928242905,2,5.663978238,5.61254469,0,5,6,1,5,0,0.438547286,1.405227017,10.5258724,23.89083249,2,6.061456919,4.436602871,0,3,0,0,0,2,-4.509625852,390.440101,1
"6364",12,52,6,2,0,4,19.00142221,3.851538025,2,5.590473997,5.170638817,0,5,6,1,3,0,0.615323981,1.285242807,6.410274035,20.2300453,0,6.034883167,4.527876782,0,3,0,0,0,2,-3.246620691,334.9745088,1
"6365",12,52,6,2,0,4,19.00142222,3.851602966,2,5.569744801,5.149282554,0,5,6,1,5,0,0.604510939,1.245893943,6.828705682,20.2300453,0,6.07448359,4.527042079,0,3,0,0,0,2,-3.515956434,340.4503343,1
"6366",12,40,5,2,0,1,18.99840719,4.910150099,2,4.932592138,4.721456007,0,4,5,2,3,0,0.395104394,0.961458971,4.201536967,18.11346344,0,5.673108467,5.094925549,0,3,0,0,0,2,-4.269726772,267.6084679,1
"6367",12,44,5,1,0,1,18.99840729,4.185720009,2,4.796518616,4.512595389,0,3,9,2,3,0,0.454029959,0.984963534,4.164199232,16.14392679,2,5.905021191,6.360959438,0,3,0,0,0,2,-3.354333663,253.5968309,1
"6368",12,42,5,2,0,1,18.99840748,4.457033629,2,4.855350992,4.668651351,0,3,8,2,3,0,0.443216917,1.006196121,4.670309921,17.72422644,0,5.844992643,5.467393207,0,3,0,0,0,2,-5.965686769,531.7002287,1
"6369",6,127,8,14,0,0,16.0081167,3.817540773,10,5.074411369,5.072068075,0,10,5,1,6,0,0.072168784,2.55721633,10.02456638,15.94890064,8,5.32696556,1.716791703,0,1,0,0,0,0,-19.33145487,920.2038111,1
"6370",12,36,4,0,1,2,31.97207213,4.829074645,1,5.017040496,4.913427015,0,2,4,3,2,0,0.415893703,1.020644647,4.193213029,20.77397956,0,6.236675316,9.477917134,0,3,0,0,0,2,-6.220110425,195.468169,1
"6371",15,44,4,2,0,0,15.99592776,4.805710732,1,4.277470124,4.109734938,0,1,11,1,4,0,0.579908508,0.442805193,2.741109061,14.49747008,2,5.918011409,6.119201788,1,2,1,0,0,0,-6.693456812,226.4867361,2
"6372",15,44,7,2,0,0,15.9959298,4.805692024,1,4.334989278,4.211410313,0,3,6,1,4,0,0.657377153,0.48415717,3.246414416,16.04605931,2,6.035668317,6.256582479,1,2,1,0,0,1,-5.629669257,218.6641738,2
"6373",16,39,3,1,0,0,34.96938041,5.213594619,1,4.15754832,4.048446301,0,2,12,2,2,0,0.44203408,0.545752582,2.750066879,17.60223205,2,6.064511689,8.319622943,0,3,0,1,0,1,-4.250112986,211.06427,2
"6374",25,63,2,3,1,0,31.97207275,6.008819505,2,4.913498102,4.150721784,0,0,20,4,4,0,0.860979374,1.213302482,6.233613508,15.2983324,3,6.835554142,9.161772371,1,4,2,0,1,0,-14.0570572,320.7095987,2
"6375",25,57,2,3,1,1,31.97207273,4.16329006,2,4.903199596,4.751678923,0,0,22,2,2,0,0.850166331,1.02623335,6.183040874,17.82657058,3,6.872872643,9.447151346,1,4,2,0,1,0,-13.1341149,334.6765083,2
"6376",25,57,2,3,1,0,34.96885445,6.210276434,2,4.903047163,4.14666008,0,0,22,2,2,0,0.850166331,1.152221508,6.183040874,19.4608491,3,6.872872643,9.447151346,1,4,2,0,1,0,-13.1341149,334.6765083,2
"6377",12,45,5,3,1,1,34.96938097,5.15123543,4,5.001785956,4.880138123,0,2,9,1,2,0,0.514010045,1.550062081,6.82467804,26.48750758,0,5.895435359,4.614545455,0,3,0,0,0,2,-3.9162004,289.7508102,1
"6378",6,36,2,1,1,2,31.97207203,4.118922341,1,5.257764385,5.173087223,0,0,5,1,3,0,0.522662633,0.995791281,4.050490468,21.41639268,0,5.525452939,3.169549851,0,3,0,1,0,2,-4.485586817,144.2152136,1
"6379",12,45,4,1,1,2,31.97207239,3.936724771,2,5.096743222,5.093183129,0,2,9,1,1,0,0.76064947,1.028038707,5.120853807,20.82858563,0,5.96454289,4.437169312,1,3,1,0,0,2,-3.498096866,378.5150583,1
"6380",11,50,4,3,2,0,31.97379099,4.842653605,2,4.831141921,3.95764478,0,3,7,0,3,0,0.737938928,1.322187033,5.076401517,20.80692207,0,5.920740267,3.786633663,1,3,0,1,0,2,-3.938598136,334.4740934,1
"6381",10,46,6,2,2,2,31.97307383,3.408113191,2,5.488110108,4.99371651,0,5,2,0,3,0,0.85121277,1.226687289,5.628902703,25.43088578,0,5.872821767,3.582358068,2,2,0,1,0,2,-3.949202805,336.8026552,1
"6382",11,48,6,3,2,2,31.97307406,2.894696556,2,5.485837451,4.988871867,0,7,1,0,3,0,0.666730479,1.209511446,5.273943285,25.88645099,0,5.949013622,3.745497376,1,3,0,1,0,3,-3.66348322,297.9566863,1
"6383",11,48,6,3,2,0,31.97307375,4.616860062,2,4.905375581,4.029065486,0,7,1,0,3,0,0.666730479,1.175839695,5.124514039,22.2525851,0,5.913165111,3.747895729,1,3,0,1,0,3,-3.618612191,362.0482402,1
"6384",11,52,5,3,2,2,31.97307415,2.982597092,2,5.430306435,4.942496382,0,5,3,1,4,0,0.715130006,1.360537745,5.696325742,24.46256641,0,6.02253919,3.780993852,1,3,0,1,0,3,-4.531101902,304.2306154,1
"6385",11,49,5,3,2,2,31.97307405,2.943300217,2,5.432199102,4.944415868,0,5,4,0,3,0,0.666730479,1.2248482,5.273943285,25.15480046,0,5.949013622,3.745497376,1,3,0,1,0,3,-3.66348322,297.9566863,1
"6386",11,46,6,2,2,0,31.97307373,4.190593557,2,4.813601702,4.677065423,0,5,3,1,3,0,0.666730479,1.2064684,5.124514039,21.69133748,0,6.000486229,4.001036432,1,3,0,1,0,3,-3.618612191,362.0482402,1
"6387",11,49,5,3,2,3,31.9730742,2.897800217,2,5.646279178,4.954303819,0,5,4,0,3,0,0.666730479,1.305655688,5.634824402,26.26438438,0,5.966467201,3.740561106,1,3,0,1,0,3,-4.031739492,322.4741816,1
"6388",11,45,5,2,2,0,34.9693812,5.300548671,2,4.904944274,3.990765498,0,5,4,0,3,0,0.691138248,1.312117304,5.03996305,25.67522426,0,5.866468057,3.729004917,1,3,0,1,0,3,-3.65782271,420.5845788,1
"6389",11,48,5,2,2,3,31.97307408,3.471641629,2,5.639594984,4.954170929,0,5,3,1,4,0,0.649471581,1.34060872,6.493596478,25.57531551,0,6.000486229,3.774650805,1,3,0,1,0,3,-4.307089412,303.2104649,1
"6390",11,48,5,2,2,1,31.97307377,4.096381757,2,5.161738976,4.903675009,0,5,3,1,4,0,0.735058865,1.32181869,5.451374466,23.03183427,0,5.934232601,3.768842822,1,3,0,1,0,3,-4.50007958,332.1963687,1
"6391",11,45,5,2,2,1,31.97307367,3.939194616,2,5.161346642,4.903419705,0,5,4,0,3,0,0.691138248,1.186129146,5.03996305,23.72617176,0,5.866468057,3.729004917,1,3,0,1,0,3,-3.65782271,420.5845788,1
"6392",5,33,2,1,2,0,31.97307255,6.132031859,1,3.988064324,3.754621855,0,1,3,0,3,0,0.496287918,0.982850642,3.280767517,20.59294191,0,5.133590118,2.467396654,1,2,0,1,0,2,-6.522183044,275.99532,1
"6393",5,33,2,1,2,0,31.97307255,6.101389183,1,3.998011403,3.743028911,0,2,1,1,3,0,0.496287918,0.88940728,3.280767517,20.59294191,0,5.133590118,2.467396654,1,2,0,1,0,2,-6.522183044,275.99532,1
"6394",6,35,3,1,1,1,31.97207196,4.920267697,1,5.221894135,3.993971271,0,1,4,0,3,0,0.477559179,0.916530118,3.710283559,20.95680139,0,5.349485653,3.079610656,0,3,0,1,0,3,-5.667074551,168.1371682,1
"6395",6,40,2,2,1,0,31.97207199,5.242817737,1,4.02311171,3.824340317,0,0,5,1,3,0,0.45315141,0.937168295,3.710283559,17.60786533,0,5.429893724,3.103453196,0,3,0,1,0,2,-5.674814094,150.5194858,1
"6396",6,36,2,1,1,0,31.97207188,6.081890665,1,4.001449505,3.803657239,0,0,5,1,3,0,0.403590215,0.88940728,3.280767517,16.99505219,0,5.219341798,2.982944345,0,3,0,1,0,2,-4.297667421,191.7945072,1
"6397",6,36,2,1,1,2,31.97207203,4.118922341,1,5.257764385,5.173087223,0,0,5,1,3,0,0.522662633,0.995791281,4.050490468,21.41639268,0,5.525452939,3.169549851,0,3,0,1,0,2,-4.485586817,144.2152136,1
"6398",12,45,5,3,1,1,34.96938097,5.15123543,4,5.001785956,4.880138123,0,2,9,1,2,0,0.514010045,1.550062081,6.82467804,26.48750758,0,5.895435359,4.614545455,0,3,0,0,0,2,-3.9162004,289.7508102,1
"6399",12,45,4,1,1,2,31.97207239,3.936724771,2,5.096743222,5.093183129,0,2,9,1,1,0,0.76064947,1.028038707,5.120853807,20.82858563,0,5.96454289,4.437169312,1,3,1,0,0,2,-3.498096866,378.5150583,1
"6400",11,49,5,3,2,0,31.973791,4.759278594,2,4.864046558,4.01511325,0,5,4,0,3,0,0.737938928,1.288066668,5.076401517,21.5702046,0,5.920740267,3.786633663,1,3,0,1,0,3,-3.938598136,334.4740934,1
"6401",11,50,4,3,2,0,31.97379099,4.842653605,2,4.831141921,3.95764478,0,3,7,0,3,0,0.737938928,1.322187033,5.076401517,20.80692207,0,5.920740267,3.786633663,1,3,0,1,0,2,-3.938598136,334.4740934,1
"6402",10,46,6,2,2,2,31.97307383,3.408113191,2,5.488110108,4.99371651,0,5,2,0,3,0,0.85121277,1.226687289,5.628902703,25.43088578,0,5.872821767,3.582358068,2,2,0,1,0,2,-3.949202805,336.8026552,1
"6403",11,48,6,3,2,2,31.97307406,2.894696556,2,5.485837451,4.988871867,0,7,1,0,3,0,0.666730479,1.209511446,5.273943285,25.88645099,0,5.949013622,3.745497376,1,3,0,1,0,3,-3.66348322,297.9566863,1
"6404",11,48,6,3,2,0,31.97307375,4.616860062,2,4.905375581,4.029065486,0,7,1,0,3,0,0.666730479,1.175839695,5.124514039,22.2525851,0,5.913165111,3.747895729,1,3,0,1,0,3,-3.618612191,362.0482402,1
"6405",11,52,5,3,2,2,31.97307415,2.982597092,2,5.430306435,4.942496382,0,5,3,1,4,0,0.715130006,1.360537745,5.696325742,24.46256641,0,6.02253919,3.780993852,1,3,0,1,0,3,-4.531101902,304.2306154,1
"6406",11,49,5,3,2,2,31.97307405,2.943300217,2,5.432199102,4.944415868,0,5,4,0,3,0,0.666730479,1.2248482,5.273943285,25.15480046,0,5.949013622,3.745497376,1,3,0,1,0,3,-3.66348322,297.9566863,1
"6407",11,46,6,2,2,0,31.97307373,4.190593557,2,4.813601702,4.677065423,0,5,3,1,3,0,0.666730479,1.2064684,5.124514039,21.69133748,0,6.000486229,4.001036432,1,3,0,1,0,3,-3.618612191,362.0482402,1
"6408",11,49,5,3,2,3,31.9730742,2.897800217,2,5.646279178,4.954303819,0,5,4,0,3,0,0.666730479,1.305655688,5.634824402,26.26438438,0,5.966467201,3.740561106,1,3,0,1,0,3,-4.031739492,322.4741816,1
"6409",11,45,5,2,2,0,34.9693812,5.300548671,2,4.904944274,3.990765498,0,5,4,0,3,0,0.691138248,1.312117304,5.03996305,25.67522426,0,5.866468057,3.729004917,1,3,0,1,0,3,-3.65782271,420.5845788,1
"6410",11,48,5,2,2,3,31.97307408,3.471641629,2,5.639594984,4.954170929,0,5,3,1,4,0,0.649471581,1.34060872,6.493596478,25.57531551,0,6.000486229,3.774650805,1,3,0,1,0,3,-4.307089412,303.2104649,1
"6411",11,48,5,2,2,1,31.97307377,4.096381757,2,5.161738976,4.903675009,0,5,3,1,4,0,0.735058865,1.32181869,5.451374466,23.03183427,0,5.934232601,3.768842822,1,3,0,1,0,3,-4.50007958,332.1963687,1
"6412",11,45,5,2,2,1,31.97307367,3.939194616,2,5.161346642,4.903419705,0,5,4,0,3,0,0.691138248,1.186129146,5.03996305,23.72617176,0,5.866468057,3.729004917,1,3,0,1,0,3,-3.65782271,420.5845788,1
"6413",11,49,5,3,2,0,31.97307374,4.710591516,2,4.867715588,3.9773922,0,5,4,0,3,0,0.666730479,1.191176449,5.124514039,21.5702046,0,5.913165111,3.747895729,1,3,0,1,0,3,-3.618612191,362.0482402,1
"6414",11,50,4,3,2,0,31.97307373,4.752279266,2,4.833471127,3.964977483,0,4,5,1,3,0,0.666730479,1.20996006,5.124514039,20.80692207,0,5.913165111,3.747895729,1,3,0,1,0,2,-3.618612191,362.0482402,1
"6415",5,32,3,1,2,0,31.97307256,6.121585297,1,4.038269956,3.829011691,0,3,0,0,3,0,0.496287918,0.943004586,3.280767517,21.84669316,0,5.133590118,2.467396654,1,2,0,1,0,2,-6.522183044,275.99532,2
"6416",6,39,2,1,1,3,31.97207216,4.008824219,1,5.648896134,4.864864865,0,0,4,2,4,0,0.435892512,1.084551833,4.891691589,21.87451735,0,5.573578872,3.133662135,0,3,0,1,0,2,-8.165429279,154.0160026,2
"6417",12,45,5,3,1,1,34.96938097,5.15123543,4,5.001785956,4.880138123,0,2,9,1,2,0,0.514010045,1.550062081,6.82467804,26.48750758,0,5.895435359,4.614545455,0,3,0,0,0,2,-3.9162004,289.7508102,1
"6418",11,45,5,2,2,0,34.9693812,5.300548671,2,4.904944274,3.990765498,0,5,4,0,3,0,0.691138248,1.312117304,5.03996305,25.67522426,0,5.866468057,3.729004917,1,3,0,1,0,3,-3.65782271,420.5845788,1
"6419",11,49,5,3,2,2,31.97307405,2.943300217,2,5.432199102,4.944415868,0,5,4,0,3,0,0.666730479,1.2248482,5.273943285,25.15480046,0,5.949013622,3.745497376,1,3,0,1,0,3,-3.66348322,297.9566863,1
"6420",11,52,5,3,2,2,31.97307415,2.982597092,2,5.430306435,4.942496382,0,5,3,1,4,0,0.715130006,1.360537745,5.696325742,24.46256641,0,6.02253919,3.780993852,1,3,0,1,0,3,-4.531101902,304.2306154,1
"6421",12,59,4,1,0,0,15.99492322,4.897207287,2,4.119181001,4.010596001,2,3,5,5,2,1,1.406235134,1.482015202,6.873398417,12.04676659,3,6.772293453,8.016368048,2,3,1,0,0,1,-4.213548598,377.5891254,1
"6422",12,51,5,2,0,4,19.00142198,3.850121704,2,5.358298594,4.932031232,0,3,7,3,5,0,0.513683619,1.649256368,9.414313203,19.86277854,0,6.119747817,4.931800717,0,3,0,0,0,2,-5.652136939,380.510062,1
"6423",12,44,5,3,0,1,18.99840768,4.614774767,2,4.945693898,4.73349213,0,4,6,1,2,0,0.443216917,0.956797522,4.694336247,18.46781225,0,5.838459045,5.084432953,0,3,0,0,0,2,-4.112335934,252.781615,1
"6424",12,45,5,3,0,1,18.99840782,4.614989616,2,5.021966859,4.795029341,0,4,6,1,1,0,1.458188882,1.094912912,5.254256024,18.29485388,0,5.979518476,4.644505266,0,3,0,0,0,2,-3.708687336,306.4822749,1
"6425",12,45,5,3,0,1,18.99840782,4.614989616,2,5.021966859,4.795029341,0,4,6,1,1,0,1.458188882,1.094912912,5.254256024,18.29485388,0,5.979518476,4.644505266,0,3,0,0,0,2,-3.708687336,306.4822749,2
"6426",12,45,5,3,0,1,18.99840782,4.614989616,2,5.021966859,4.795029341,0,4,6,1,1,0,1.458188882,1.094912912,5.254256024,18.29485388,0,5.979518476,4.644505266,0,3,0,0,0,2,-3.708687336,306.4822749,1
"6427",12,45,5,3,0,1,18.99840782,4.614989616,2,5.021966859,4.795029341,0,4,6,1,1,0,1.458188882,1.094912912,5.254256024,18.29485388,0,5.979518476,4.644505266,0,3,0,0,0,2,-3.708687336,306.4822749,2
"6428",12,44,5,3,0,1,18.99840768,4.614774767,2,4.945693898,4.73349213,0,4,6,1,2,0,0.443216917,0.956797522,4.694336247,18.46781225,0,5.838459045,5.084432953,0,3,0,0,0,2,-4.112335934,252.781615,1
"6429",12,45,5,3,0,1,18.99840782,4.614989616,2,5.021966859,4.795029341,0,4,6,1,1,0,1.458188882,1.094912912,5.254256024,18.29485388,0,5.979518476,4.644505266,0,3,0,0,0,2,-3.708687336,306.4822749,1
"6430",12,45,5,3,0,1,18.99840782,4.614989616,2,5.021966859,4.795029341,0,4,6,1,1,0,1.458188882,1.094912912,5.254256024,18.29485388,0,5.979518476,4.644505266,0,3,0,0,0,2,-3.708687336,306.4822749,1
"6431",21,70,4,3,0,0,15.99694423,5.226980377,2,4.834183321,4.674987017,0,5,12,4,3,0,1.341295122,1.011148699,5.893669161,13.18429662,3,6.935081615,9.995280054,2,4,2,0,0,1,-5.603918439,475.5246025,2
"6432",21,71,4,4,0,0,34.9693812,5.130896349,2,4.85351503,4.696800326,0,5,13,3,2,0,1.369765789,1.083274017,6.409028867,16.83215291,3,6.9975817,10.13160226,2,4,2,0,0,1,-5.636777921,588.0054711,2
"6433",6,127,8,14,0,0,16.0081167,3.817540773,10,5.074411369,5.072068075,0,10,5,1,6,0,0.072168784,2.55721633,10.02456638,15.94890064,8,5.32696556,1.716791703,0,1,0,0,0,0,-19.33145487,920.2038111,1
"6434",12,45,5,3,1,2,31.97207247,3.936742567,4,5.001785962,4.885097918,0,2,9,1,2,0,0.514010045,1.424073923,6.82467804,23.69408161,0,5.895435359,4.614545455,0,3,0,0,0,2,-3.9162004,289.7508102,1
"6435",12,57,1,3,0,0,15.9969343,4.994018329,1,4.81148913,3.949544643,0,0,10,3,3,0,0.720688901,0.975434277,4.083661899,11.81422494,0,5.825077853,3.057403846,1,3,1,0,0,1,-4.519477729,281.7291144,1
"6436",12,41,4,1,1,1,34.96938082,5.015905523,2,4.945678311,4.732882861,0,2,9,1,2,0,0.467624685,1.198484386,4.609785257,24.76027279,0,5.788047027,5.114955357,0,3,0,0,0,2,-4.262016474,630.5119943,1
"6437",12,41,4,1,1,1,34.96938082,5.015905523,2,4.945678311,4.732882861,0,2,9,1,2,0,0.467624685,1.198484386,4.609785257,24.76027279,0,5.788047027,5.114955357,0,3,0,0,0,2,-4.262016474,630.5119943,1
"6438",12,42,5,2,0,1,18.99840748,4.188527865,2,4.855340365,4.661557575,0,2,8,2,2,0,0.443216917,0.987426228,4.694336247,17.72422644,0,5.932245187,5.443741084,0,3,0,0,0,2,-4.112335934,252.781615,1
"6439",12,40,5,2,0,1,18.99840748,4.188610387,3,4.741374888,4.57025659,0,3,9,2,1,0,0.443216917,0.911465443,4.694336247,17.99036506,0,6.011267174,6.060181883,0,3,0,0,0,2,-4.112335934,252.781615,1
"6440",12,43,5,2,0,1,18.99840762,4.188923322,3,4.761208898,4.586132116,0,3,8,3,2,0,0.468010069,1.010521374,5.576770741,17.52783245,0,6.047372179,5.939122836,0,3,0,0,0,2,-3.752322716,294.5334708,1
"6441",12,43,5,2,0,1,18.99840762,4.188766774,3,4.761227919,4.586132142,0,2,10,2,2,0,0.468010069,1.029316573,4.890228698,17.52783245,0,6.073044534,5.999333333,0,3,0,0,0,2,-3.985784774,326.4108734,1
"6442",12,43,5,2,0,2,19.00060873,4.188741375,3,4.819247265,4.774751647,0,2,10,2,2,0,0.45075117,0.916482269,5.013989565,19.04094184,0,6.102558595,5.853022412,0,3,0,0,0,2,-3.673077903,422.1753268,1
"6443",12,43,5,2,0,2,18.99941203,3.803931877,3,4.815067712,4.781744247,0,2,10,2,2,0,0.45075117,0.994798776,5.003261812,19.04094184,0,6.100318952,5.912042875,0,3,0,0,0,2,-4.107372591,929.0125168,1
"6444",12,47,5,2,0,2,18.9994126,3.87043097,3,4.950093705,4.920771948,0,2,10,2,1,0,1.104362553,0.976314587,5.335111091,18.36436164,0,6.222576268,5.408949011,0,3,0,0,0,2,-3.441105565,470.8063863,1
"6445",12,47,5,3,0,1,18.9984081,4.188831397,3,4.796335776,4.614219629,0,2,10,2,2,0,0.45075117,0.994798776,4.943475234,17.94262389,0,6.120297419,5.7973462,0,3,0,0,0,2,-4.482282767,369.0546172,1
"6446",12,46,5,2,0,3,19.00041686,3.758055908,3,5.07130382,4.848487359,0,2,9,3,3,0,0.491504721,1.156435674,5.985903154,19.70245053,0,6.179498921,5.806264172,0,3,0,0,0,2,-5.109323375,564.0841734,1
"6447",12,46,5,2,0,2,18.99941232,3.804546268,3,4.831089857,4.798289534,0,2,9,3,3,0,0.499150697,1.13048832,5.42564427,18.55976764,0,6.154327168,5.884695704,0,3,0,0,0,2,-5.142807906,534.6044775,1
"6448",12,43,5,2,0,2,34.96938073,3.804887662,3,4.851945714,4.81980435,0,2,10,2,2,0,0.499150697,1.149814171,5.42564427,23.4507882,0,6.154327168,5.884695704,0,3,0,0,0,2,-5.142807906,534.6044775,1
"6449",12,47,5,3,0,2,18.99941299,3.804468154,3,4.831090196,4.798289535,0,2,10,2,2,0,0.479221838,1.045076318,5.423922244,19.37983325,0,6.192618081,5.825363455,0,3,0,0,0,2,-6.128411951,374.128994,1
"6450",12,45,5,3,0,2,18.99941242,3.80372901,3,4.895601678,4.864765093,0,4,8,1,2,0,0.45075117,0.96417007,5.003261812,19.77085804,0,6.021629961,5.594419924,0,3,0,0,0,2,-4.107372591,929.0125168,1
